candidate_id,candidate,party,party_id,votes,gender,is_winner,father,qualification,institution,address,spouse,experience,province,district,constituency,votes_cast,total_voters,education_category,latitude,longitude,candidate_photo,party_symbol
339933,Khitiz Thebe,CPN-UML,2598.0,13962,M,True,भुपेन्द्र  थेबे,स्नातक,TU,Taplejung Sirijungha Rural Municipality Madibung,,,Koshi,Taplejung,Taplejung-1,42897,90308,Bachelor's Degree,27.35,87.6667,https://result.election.gov.np/Images/Candidate/339933.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
341131,Gajendra Prasad Tumyang Limbu,Nepali Congress,2583.0,11711,M,False,Purna Bahadur Limbu,स्नातक,पाथीभरा वहुमुखी क्याम्पस,Taplejung,Radhika Lingden Tumyang,,Koshi,Taplejung,Taplejung-1,42897,90308,Bachelor's Degree,27.35,87.6667,https://result.election.gov.np/Images/Candidate/341131.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
339610,Khel Prasad Buda Chhetri,Nepali Communist Party,2557.0,6775,M,False,शम्सेर बहादुर बुडाक्षेत्री,I.s.c,TU,Taplejung Sirijungha Rural Municipality Chichihang,कुमारी  बुडाक्षेत्री,,Koshi,Taplejung,Taplejung-1,42897,90308,Higher Secondary / Intermediate (10+2 / PCL),27.35,87.6667,https://result.election.gov.np/Images/Candidate/339610.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
340005,Santosh Rai,Shram Sanskriti Party,2501.0,5209,M,False,Bal Bahadur Rai,कक्षा ८,गणेश मा.वि. खेवाङ,Taplejung,Sita Rai,,Koshi,Taplejung,Taplejung-1,42897,90308,Basic Education (Up to Grade 8),27.35,87.6667,https://result.election.gov.np/Images/Candidate/340005.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
340459,Birendra Shrestha,Rastriya Swatantra Party,2528.0,4155,M,False,Tek Bahadur Shrestha,ईन्जिनेरिङ ग्राजुएड,युनिभर सिटी आर्मानिय,Taplejung,Manolak Wuphashree Shrestha,,Koshi,Taplejung,Taplejung-1,42897,90308,Bachelor's Degree,27.35,87.6667,https://result.election.gov.np/Images/Candidate/340459.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340763,Kirti Man Maden,Ujaylo Nepal Party,2566.0,232,M,False,Narayan Prasad Maden,SLC,भानु जन मा.वि.,Taplejung,Nita Maden,,Koshi,Taplejung,Taplejung-1,42897,90308,Secondary Education (Grade 9-10 / SLC / SEE),27.35,87.6667,https://result.election.gov.np/Images/Candidate/340763.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
339429,"Muksam Labung, Limbu",Sanghiya Loktantrik Rastriya Manch,2550.0,221,M,False,बरधोज  लिम्बु,SEE,सरस्वती मा.वि. ,"Setoba, Taplejung Paktanglung rural municipality",,,Koshi,Taplejung,Taplejung-1,42897,90308,Secondary Education (Grade 9-10 / SLC / SEE),27.35,87.6667,https://result.election.gov.np/Images/Candidate/339429.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2550.jpg?v=0.2
340160,Indra Prasad Thapa,Rastriya Prajatantra Party,2604.0,185,M,False,Narjung Thapa,आई.ए.,पाथीभरा वहुमुखी क्याम्पस,Kailali,"Ishwara, Punyawati Devi, Prasai, Adhikari (Thapa)",,Koshi,Taplejung,Taplejung-1,42897,90308,Higher Secondary / Intermediate (10+2 / PCL),27.35,87.6667,https://result.election.gov.np/Images/Candidate/340160.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
340649,Narpati Paudel,Nepal Communist Party (Maoist),2526.0,155,M,False,Dhurba Paudel,SLC,जनता मावि हाङदेवा,Taplejung,Bimala Khatiwada,,Koshi,Taplejung,Taplejung-1,42897,90308,Secondary Education (Grade 9-10 / SLC / SEE),27.35,87.6667,https://result.election.gov.np/Images/Candidate/340649.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
340108,Arun Subba (Lechervo),Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,141,M,False,हिमाल प्रसाद लिम्बु,एस.एल.सी,सिवा माद्यमिक विद्यालय,Taplejung Fungling Municipality,धनिका  चङवाङ,,Koshi,Taplejung,Taplejung-1,42897,90308,Secondary Education (Grade 9-10 / SLC / SEE),27.35,87.6667,https://result.election.gov.np/Images/Candidate/340108.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
340363,Surya Gurung,Janata Samjbadi Party-Nepal,2542.0,55,M,False,San Man Gurung,एम.ए.,BHM,Taplejung,,,Koshi,Taplejung,Taplejung-1,42897,90308,Master's Degree,27.35,87.6667,https://result.election.gov.np/Images/Candidate/340363.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2542.jpg?v=0.2
339312,Sant Bahadur Limbu,Mongol National Organization,2511.0,50,M,False,फौद मान लिम्बु,कक्षा १०,,Taplejung Fungling Municipality,लक्ष्मी  लिम्बु,,Koshi,Taplejung,Taplejung-1,42897,90308,Secondary Education (Grade 9-10 / SLC / SEE),27.35,87.6667,https://result.election.gov.np/Images/Candidate/339312.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
339488,Indra Kumar Limbu,Nepal Janamukti Party,2529.0,46,M,False,Suk Raj Limbu,साक्षर,,Taplejung,Man Maya Limbu,,Koshi,Taplejung,Taplejung-1,42897,90308,Literate / Non-Formal,27.35,87.6667,https://result.election.gov.np/Images/Candidate/339488.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2529.jpg?v=0.2
340563,Narendra Kumar Kerung,Nepali Congress,2583.0,17233,M,True,Dev Man Kerung,स्नात्तकोतर व्यवस्थापन,त्रि.वी क्रितिपुर,Panchthar,Mina Kumari Rijal (Kerung),नेपाली काग्रेस केन्द्रिय सदस्य २०८२ नेपाली कांग्रेस पाँचथर सभापति २०६७-७८ प्रदेश सभा सदस्य उमेद्वार पाँचथर २०७४ संविधान सभा सदस्य उमेद्वार २०७० प्रजान्त्र वादी प्रध्यापक संघको केन्द्रीय सदस्य।,Koshi,Panchthar,Panchthar-1,66921,143358,Master's Degree,27.2167,87.8,https://result.election.gov.np/Images/Candidate/340563.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
339925,Hasta Raj Sherma,Shram Sanskriti Party,2501.0,14734,M,False,Nar Bahadur Sherma,SLC,श्री सिद्ध सरस्वती मा.वि,Panchthar,Chanda Numa Sherma,गायन तथा बाध्यवादन,Koshi,Panchthar,Panchthar-1,66921,143358,Secondary Education (Grade 9-10 / SLC / SEE),27.2167,87.8,https://result.election.gov.np/Images/Candidate/339925.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
340277,Aindra Sundar Nembang,CPN-UML,2598.0,14534,M,False,Khamananda Si Nembang,I.A,त्रि.वि,Panchthar,,राजनिति कृयाशिल २५ वर्ष बाट,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340277.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
340425,Hark Bahadur Nembang,Nepali Communist Party,2557.0,11443,M,False,गंगा प्रसाद नेम्बाङ,आ.ए,महेन्द्र रत्न क्याम्पस इलाम,Panchthar Fidim Municipality,रमुना  नेम्बाङ,२०५७ साले देखि कम्युनिष्ट आनदोलनमा लागि विभागिय क्षेत्रीय उत्पीडनका बारेमा ग्रामीण बस्तीहरुमा प्रत्यक्ष अनुभव गरेको।,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340425.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
340066,Mahendra Bikram Thamsuhang,Rastriya Swatantra Party,2528.0,4197,M,False,Aindra Bikram Thamsuhang,आ.ए,त्रि.वि.वि.,Panchthar,Nandakumari Chemjong,समाजिक अभियन्ता राजनितिक निखारता खेलकुद विभिन्न संघ सस्था,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340066.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340963,Tek Bahadur Subba,Rastriya Pariwartan Party,2568.0,2825,M,False,Jit Bahadur Subba,+12,,Panchthar,,राजनिति समाजसेवा संघ सस्था,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340963.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2568.jpg?v=0.2
340153,Tej Kumar Kurumbang,Rastriya Prajatantra Party,2604.0,925,M,False,Hari Prasad Kurumbang,आई .कम,पाँचथर क्याम्पस,Panchthar,Sunita Kurumbang,,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340153.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
341366,Machindra Prasad Begha,Janata Samjbadi Party-Nepal,2542.0,247,M,False,Harka Prasad Begha,साक्षर,,Panchthar,Man Rani Limbuni,,Koshi,Panchthar,Panchthar-1,66921,143358,Literate / Non-Formal,27.2167,87.8,https://result.election.gov.np/Images/Candidate/341366.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2542.jpg?v=0.2
342252,Bhanu Bhakta Phiak,Sanghiya Loktantrik Rastriya Manch,2550.0,180,M,False,राम जीतहाङ फियाक,बि.ए,दमक बहुमुखी क्याम्पस,Panchthar Miklajung rural municipality Mul village,चन्द्र कला फियाक,समाज सेवा,Koshi,Panchthar,Panchthar-1,66921,143358,Bachelor's Degree,27.2167,87.8,https://result.election.gov.np/Images/Candidate/342252.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2550.jpg?v=0.2
339540,Ram Kumar Tumrok,Mongol National Organization,2511.0,162,M,False,Birkha Bahadur Tumrok,सामान्य,श्री सिद्ध कालीका मा.वि,Panchthar,Dilu Rai,कृषि,Koshi,Panchthar,Panchthar-1,66921,143358,Literate / Non-Formal,27.2167,87.8,https://result.election.gov.np/Images/Candidate/339540.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
342095,Mitra Lingden,Rastriya Mukti Party Nepal (Ekal Chunab Chinha),2531.0,143,M,False,Sher Bahadur Lingden,बि.ए,पाँचथर बहुमुखी क्याम्पस,Panchthar,,फिल्म लेखन,Koshi,Panchthar,Panchthar-1,66921,143358,Bachelor's Degree,27.2167,87.8,https://result.election.gov.np/Images/Candidate/342095.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
341621,Prakash Kafle,Pragatishil Loktantrik Party,2516.0,115,M,False,Chandra Prasad Kafle,12+,पृथ्वी उच्च मा.वि,Panchthar,Puja Kafle,,Koshi,Panchthar,Panchthar-1,66921,143358,Higher Secondary / Intermediate (10+2 / PCL),27.2167,87.8,https://result.election.gov.np/Images/Candidate/341621.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2516.jpg?v=0.2
341790,Vijay Nembang,Nepal Communist Party (Maoist),2526.0,90,M,False,राम ध्वोज नेम्वाङ,साक्षर,कृष्ण मा.वि,Wardanda of Panchthar Falgunand Rural Municipality,इन्द्र कुमारी लावती,श्री तिनचुले जरिबुट्टी सहकारी राजनितिक क्षेत्रमा लामो समयदेखि योगदान,Koshi,Panchthar,Panchthar-1,66921,143358,Literate / Non-Formal,27.2167,87.8,https://result.election.gov.np/Images/Candidate/341790.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
341025,Narendra Prasada Kurum‍vang,Nepal Janamukti Party,2529.0,61,M,False,रत्न बहादुर कुरुम्‍वाङ,SLC,,Hattimara of Panchthar Miklajung Rural Municipality,पुरन माया कुरुम्‍वाङ,,Koshi,Panchthar,Panchthar-1,66921,143358,Secondary Education (Grade 9-10 / SLC / SEE),27.2167,87.8,https://result.election.gov.np/Images/Candidate/341025.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2529.jpg?v=0.2
340696,Laksuman Tamang,Nepal Majdoor Kisan Party,2578.0,32,M,False,गान्दे   तामाङ,SLC,श्री जलसी मा.वि,Panchthar Falgunand Rural Municipality,पुर्णी माया तामाङ,,Koshi,Panchthar,Panchthar-1,66921,143358,Secondary Education (Grade 9-10 / SLC / SEE),27.2167,87.8,https://result.election.gov.np/Images/Candidate/340696.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
340081,Nishkala Raee,Nepali Congress,2583.0,14543,M,True,तेज बहादुर राई,,,Ilam Suryodaya Municipality Kenchi Village,,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/340081.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
339759,Vinoda Nembangga Limbu,Shram Sanskriti Party,2501.0,13632,M,False,भिम बहादुर लिम्बु,,,Ilam Mai Municipality,,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339759.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
339884,Kaji Mana Kagate,CPN-UML,2598.0,11966,M,False,मन बहादुर कागते,,,Ilam Suryodaya Municipality Dabu Village,दुर्गा  कागते,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339884.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
340213,Vimala Gadal,Rastriya Swatantra Party,2528.0,9160,M,False,दुर्गा बहादुर गदाल,,,Lalitpur Mahalakshmi Municipality Kodakuchok,सीता  रिसाल गदाल,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/340213.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340630,Rana Bahadura Raee,Nepali Communist Party,2557.0,7665,M,False,एत सिह राई,,,Ilam Suryodaya Municipality,शुशीला  राई,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/340630.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
339552,Buddha Lala Meche,Mongol National Organization,2511.0,801,M,False,सतालु  मेचे,,,Jhapa Mechinagar Municipality Ward Khal,छिन्ता  मेचे,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339552.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
339362,Jvala Nepala,Rastriya Prajatantra Party,2604.0,577,F,False,तारा  कुमार  नेपाल ,,,Kathmandu Kageshwari Manohara Municipality,,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339362.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
339675,Hari Bahadura Gurung,Ujaylo Nepal Party,2566.0,481,M,False,बोध वीर गुरुङ,,,Ilam Sandakpur Rural Municipality Fameguru,खेम कुमारी गुरुण,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339675.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
341364,Lila Bahadura Sunuvar,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,296,M,False,नर बहादुर सुनुवार,,,Ilam Suryodaya Municipality Sudung,सन्त माया सुनुवार,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/341364.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
341045,Naradamani Sangapangg,Nepal Communist Party (Maoist),2526.0,165,M,False,चन्द्र नारायण साङपाङ्ग,,,Ilam Ilam Municipality,-  ,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/341045.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
339474,Tulsi Keshari Prajapati (chhunju),Nepal Majdoor Kisan Party,2578.0,44,F,False,तुल्सी भक्त छुंजु,,,Bhaktapur Bhaktapur municipality,राम कृष्ण प्रजापति,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/339474.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2578.jpg?v=0.2
342168,Rama Prasada Limbu,Sanghiya Loktantrik Rastriya Manch,2550.0,39,M,False,जंग विर लिम्बू,,,Ilam Phakphokthum Rural Municipality Thingepur,मन माया चेम्जोङ्ग,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/342168.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2550.jpg?v=0.2
340811,Dambara Sinha Limbu,Nepal Janamukti Party,2529.0,22,M,False,धन वीर लिम्बु,,,Ilam Sandakpur Rural Municipality Hangwaden,विविन्द्रा  लिम्बु,,Koshi,Ilam,Ilam-1,59391,112296,,26.9167,88.0,https://result.election.gov.np/Images/Candidate/340811.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2529.jpg?v=0.2
339922,Suhanga Nembang,CPN-UML,2598.0,22426,M,True,सुवासचन्द्र  नेम्बाङ्ग,,,Ilam Ilam Municipality,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339922.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
340271,Bhesharaja Aachary,Nepali Congress,2583.0,14650,M,False,कपिलमणि  आचार्य,,,Ilam Ilam Municipality Dihitar,मञ्जु  आचार्य,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/340271.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
339867,Sudipa Raee,Shram Sanskriti Party,2501.0,14400,M,False,मोहन सिहं राई,,,Ilam Deumai Municipality Surke,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339867.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
341350,Gokula Bahadura Raee,Rastriya Swatantra Party,2528.0,7814,M,False,थर्क बहादुर राई,,,Ilam Deumai Municipality,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/341350.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340605,Oma Bahadura Gurungg,Nepali Communist Party,2557.0,1172,M,False,सन्त बहादुर गुरुङ्ग,,,Ilam Phakphokthum rural municipality Metalung,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/340605.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
341060,Pavitra Limbu Tumvangaphe,Rastriya Janamukti Party,2605.0,851,F,False,गणेश बहादुर तुम्वाङफे,,,Ilam Mangsebung Rural Municipality Tenggobung,लाख बहादुर लाबुङ,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/341060.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2605.jpg?v=0.2
339849,Divasa Raee,Rastriya Pariwartan Party,2568.0,751,M,False,नारायण  राई,,,Ilam Mangsebung Rural Municipality,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339849.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2568.jpg?v=0.2
339583,Shyama Bahadura Limvu,Mongol National Organization,2511.0,704,M,False,याम बहादुर लिम्वु,,,Jhapa Mechinagar Municipality Hattisude,,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339583.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
339478,Ganesha Prasada Dulal,Rastriya Prajatantra Party,2604.0,352,M,False,पदम लाल दुलाल,,,Ilam Deumai Municipality,गंगा  दुलाल,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339478.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
341301,Sadara Sin Lingadena (limbu),Sanghiya Loktantrik Rastriya Manch,2550.0,254,M,False,जस बहादुर लिङदेन (लिम्बु),,,Ilam Mai Municipality,ललिता  लिङदेन (लिम्बु),,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/341301.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2550.jpg?v=0.2
340147,Bala Bahadura Aangadembe,Janata Samajbadi Party (Ekal Chunab Chinha),2531.0,165,M,False,खड्‍ग बहादुर आङदेम्बे,,,Ilam Mai Municipality,सन्च माया आङदेम्बे,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/340147.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2531.jpg?v=0.2
340003,Homa Prasada Khativada,Nepal Communist Party (Maoist),2526.0,153,M,False,शिव लाल खतिवडा,,,Ilam Deumai Municipality Majhuwa,मञ्जु कला खतिवडा,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/340003.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2526.jpg?v=0.2
339431,Yama Vahadura Limbu,Nepal Janamukti Party,2529.0,60,M,False,कर्ण वहादुर लिम्बु,,,Ilam Mai Municipality Phul Wari,सुक माया लिम्बु,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/339431.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2529.jpg?v=0.2
340889,Daka Prasada Gautam,Independent,,29,M,False,मधुसुदन  गौतम,,,Ilam Ilam Municipality Kuldhara,हिमकला  शर्मा,,Koshi,Ilam,Ilam-2,63781,119475,,26.9,87.85,https://result.election.gov.np/Images/Candidate/340889.jpg,
339485,Nisha Dangi,Rastriya Swatantra Party,2528.0,45680,F,True,Bhim Bahadur Dangi,स्नातकोत्तर,TU,Jhapa,,"पूर्व पत्रकार
पूर्व प्रतिनिधि सभा संसद",Koshi,Jhapa,Jhapa-1,78291,130993,Master's Degree,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/339485.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2528.jpg?v=0.2
340934,Keshav Raj Pandey,Nepali Congress,2583.0,10550,M,False,सत्यनारायण  पाण्डे,स्नातक,TU,Jhapa Mechinagar Municipality Satighatta,हिरा देवी वजगाई,"पार्टीमा (ने.का) विभिन्‍न तहमा बसी काम गरेको।
विभिन्‍न संघ संस्थाको नेतृत्व गरेको।",Koshi,Jhapa,Jhapa-1,78291,130993,Bachelor's Degree,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/340934.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2583.jpg?v=0.2
339617,Kevalram Rai,Shram Sanskriti Party,2501.0,10004,M,False,बलविर  राई,slc,ज्ञानोदय शिक्षा निकेदन धुलाबारी झापा,Jhapa Mechinagar Municipality Bhanu,सुकुडोमा  तामाङ्ग (राई),"समाजसेवी
कृषि बंगुर पालन 10 बर्षे अनुभव
विभिन्न संस्थामा अध्‍यक्ष भई काम गरेको",Koshi,Jhapa,Jhapa-1,78291,130993,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,88.0833,https://result.election.gov.np/Images/Candidate/339617.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2501.jpg?v=0.2
340001,Ramchandra Upreti,CPN-UML,2598.0,7659,M,False,Trilochan Upreti,कक्षा 12,काँकरभिट्टा मा.वि. झापा,Jhapa,Laxmi Upreti,अध्‍यक्ष नेपाल बहुउद्देश्‍यीय सहकारी संस्था लि. झापा,Koshi,Jhapa,Jhapa-1,78291,130993,Higher Secondary / Intermediate (10+2 / PCL),26.6333,88.0833,https://result.election.gov.np/Images/Candidate/340001.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2598.jpg?v=0.2
339749,Hemraj Karki,Rastriya Prajatantra Party,2604.0,1612,M,False,Dil Bahadur Karki,स्नातकोत्तर,TU,Jhapa,Saraswati Karki,"प्राध्‍यापक त्रि.वि
परराष्ट्र ममिला अध्‍ययन प्रतिष्ठान, उपनिर्देशक (2072-73)",Koshi,Jhapa,Jhapa-1,78291,130993,Master's Degree,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/339749.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2604.jpg?v=0.2
339463,Santosh Tamang,Mongol National Organization,2511.0,971,M,False,Durga Bahadur Tamang,स्नातक,"मेची बहुमुखी क्याम्पस, भद्रपुर झापा",Jhapa,,"स्वास्थ्‍य कर्मी, औषधी व्यवसायी",Koshi,Jhapa,Jhapa-1,78291,130993,Bachelor's Degree,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/339463.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2511.jpg?v=0.2
340297,Ashesh Ghimire,Nepali Communist Party,2557.0,922,M,False,Bhaskar Ghimire,स्नातकोत्तर,TU,Jhapa,,"संगठन
इन्जिनियरिङ",Koshi,Jhapa,Jhapa-1,78291,130993,Master's Degree,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/340297.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2557.jpg?v=0.2
340402,Naresh Kumar Lawati,Ujaylo Nepal Party,2566.0,485,M,False,जित बहादुर लावती,SLC ,श्री जन विकास मा.वि. विराटनगर मोरङ,Jhapa Mechinagar Municipality Manghim,साधना  लिम्बु लावती,"सामाजिक क्रियाकलापमा लामो समय काम गरेको।
खेलकुद विभाग तर्फ धेरै योगदान",Koshi,Jhapa,Jhapa-1,78291,130993,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,88.0833,https://result.election.gov.np/Images/Candidate/340402.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2566.jpg?v=0.2
341655,Olin Rajbanshi,Nepal Sadbhavana Party,2555.0,109,M,False,सुरेस  राजवंशी,,,Jhapa Mechinagar Municipality Chaudharywadi,सुमित्रा  राजवंशी,,Koshi,Jhapa,Jhapa-1,78291,130993,,26.6333,88.0833,https://result.election.gov.np/Images/Candidate/341655.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2555.jpg?v=0.2
340653,Man Bahadur Sawa (Limbu),Sanghiya Loktantrik Rastriya Manch,2550.0,99,M,False,राम बहादुर साँवा(लिम्बु),कक्षा 10 पास,,Jhapa Buddhashanti rural municipality Guransbasti,देशिमाया  लिम्बु,"नवज्योति वन उपभोक्ता समुह शान्तिनगर 4-2 अध्यक्ष 
गणेश मा.वि.बुद्धशान्ति-4  व्यवस्थापन समिति अध्यक्ष 
बर्ने स्किम खानेपानी बुद्धशान्ति -4 सल्लाहकार",Koshi,Jhapa,Jhapa-1,78291,130993,Secondary Education (Grade 9-10 / SLC / SEE),26.6333,88.0833,https://result.election.gov.np/Images/Candidate/340653.jpg,https://result.election.gov.np/Images/symbol-hor-pa/2550.jpg?v=0.2
